16,2,0,2,3,1,4,9,4,3,37,14,59,30,2,7,10,3,1,7,26,5,22,14,5,5,36,25,5,2,0,4,4,8,31,0,1,9,2,145,6,49,103,103,125,85,13
13,1,0,5,4,3,3,17,9,5,57,26,69,51,7,2,22,3,3,10,34,6,19,20,7,8,49,27,10,7,2,3,6,6,27,1,1,4,0,186,4,23,66,144,114,125,12
29,4,4,7,8,0,6,12,5,3,56,44,80,57,5,4,29,3,7,8,28,12,48,30,15,5,68,26,7,4,0,5,3,8,43,0,2,8,3,231,2,29,81,183,153,126,21
50,2,1,4,4,1,6,21,9,12,100,105,119,110,17,5,46,13,0,16,44,10,71,37,12,13,80,20,13,9,2,14,4,8,40,3,1,9,3,248,3,25,73,154,142,120,25
55,4,5,7,3,0,11,23,12,19,97,90,154,129,18,11,48,8,2,15,51,13,107,45,5,7,82,43,10,9,5,6,11,16,53,3,3,11,4,275,13,29,99,146,178,120,33
57,12,20,11,5,3,13,21,9,23,123,106,188,184,26,6,59,8,11,18,66,21,123,42,21,11,101,49,25,9,9,7,8,10,49,4,1,8,7,366,11,46,92,175,113,135,48
71,12,6,23,5,2,18,29,18,27,181,183,285,243,45,7,68,13,19,21,90,40,194,56,12,21,75,79,8,14,3,6,11,19,87,4,2,10,6,471,9,43,100,124,142,91,33
92,12,18,24,13,4,13,42,19,46,228,180,405,401,44,6,112,9,27,24,126,41,285,105,14,42,83,83,6,8,3,12,18,24,115,4,3,15,2,605,28,48,136,147,112,85,45
87,14,18,13,8,9,18,40,19,58,191,122,339,236,45,12,100,9,20,57,117,48,309,97,14,23,75,70,8,4,4,9,12,21,106,5,4,22,2,622,26,30,124,128,88,71,54
176,12,43,23,3,8,9,45,22,57,217,118,348,227,56,6,119,14,21,69,94,52,266,85,9,24,82,74,8,10,4,12,9,20,95,3,2,28,1,494,42,31,119,132,113,60,54
158,21,31,22,17,8,19,30,16,46,180,135,301,159,78,5,107,6,17,55,74,52,223,76,17,20,49,67,7,7,1,7,13,19,108,4,4,27,2,430,52,30,113,101,94,67,50
129,8,35,9,8,10,15,42,9,35,106,93,131,79,46,8,99,13,10,40,62,43,146,58,9,17,46,62,4,6,1,5,26,23,67,2,2,29,4,301,82,25,98,94,60,63,35
131,11,25,22,6,20,19,52,23,54,132,89,211,145,49,8,139,13,12,65,82,43,164,63,17,24,61,52,4,9,1,8,19,19,94,4,7,53,5,246,84,37,91,79,64,52,72
184,19,70,21,9,27,30,35,26,70,197,111,262,172,60,8,133,29,15,58,63,67,155,79,7,43,69,55,12,7,1,7,32,42,130,14,9,58,16,333,84,56,87,71,70,68,73
188,21,75,19,13,34,24,59,26,70,241,162,253,210,66,23,192,52,15,73,81,41,203,61,12,39,71,34,4,7,2,10,25,55,128,21,8,48,10,269,77,60,97,93,85,62,55
162,12,68,23,8,51,39,70,34,65,250,159,304,171,28,31,142,34,16,60,75,34,251,51,14,70,68,41,6,8,2,18,25,67,111,13,12,62,19,260,61,65,102,94,98,62,71
130,3,52,27,4,49,39,80,26,28,198,132,227,160,15,34,78,16,11,36,50,34,181,37,7,24,57,29,5,2,1,8,17,42,106,9,8,77,7,173,43,55,48,46,47,73,54
111,9,23,6,4,48,21,96,18,24,176,102,160,122,25,26,45,7,2,18,27,34,135,18,11,21,64,26,4,12,0,1,14,28,75,2,6,36,13,140,33,49,39,57,39,98,54
118,6,21,12,3,41,25,88,16,31,204,122,194,101,15,27,31,8,6,26,35,19,135,17,12,28,44,28,5,14,0,14,22,38,62,7,3,72,16,167,42,52,46,62,42,112,55
134,9,26,28,7,56,33,87,16,18,149,140,221,126,31,37,68,16,0,29,23,22,138,24,8,33,45,46,10,9,0,9,17,40,78,6,5,100,19,117,49,70,49,68,20,118,82
95,9,25,16,1,79,33,54,17,14,140,143,152,81,22,33,39,14,0,12,9,17,99,7,16,35,45,29,22,7,2,2,7,29,50,7,12,61,17,89,29,19,35,37,29,96,57
118,18,16,13,2,68,32,47,25,27,127,127,138,58,21,28,21,8,1,38,11,20,139,9,12,42,24,15,23,21,1,6,9,28,51,9,4,58,24,95,52,39,43,42,38,76,66
96,10,18,18,3,58,36,105,39,33,157,139,173,101,20,30,19,16,0,36,20,16,139,8,13,54,48,47,34,26,1,7,16,54,29,6,0,96,46,128,38,56,68,39,35,102,99
127,3,10,15,2,65,34,61,40,21,121,115,155,79,27,26,11,20,0,25,15,21,139,7,14,50,47,46,15,22,1,0,13,57,38,0,6,107,52,100,14,44,39,31,15,86,103
144,4,5,26,1,61,31,82,45,40,112,144,154,88,11,27,23,18,0,40,11,20,133,7,14,49,70,36,13,44,0,4,18,73,39,0,3,100,46,120,43,28,39,43,25,112,106
169,6,2,36,2,83,51,85,44,53,97,142,146,108,22,29,17,17,2,41,11,32,137,14,18,44,61,69,8,33,0,9,29,82,50,4,13,123,70,177,59,23,61,39,19,98,113
160,6,3,20,4,46,28,57,43,37,101,87,99,68,20,21,13,14,0,35,10,34,98,21,14,46,67,39,18,29,3,1,27,92,16,4,2,107,56,137,37,24,50,34,18,117,90
141,3,11,21,3,55,37,55,37,45,92,96,101,84,10,24,20,21,3,50,13,21,124,17,13,66,87,38,26,27,3,5,34,82,35,3,7,155,83,172,30,41,56,32,42,92,120
143,1,8,23,1,48,35,60,45,64,99,90,114,80,9,30,20,16,0,41,10,28,138,31,12,54,102,60,32,38,6,4,28,92,33,6,11,134,114,136,29,35,85,23,46,105,149
156,0,1,13,0,64,25,45,31,43,78,52,99,70,16,44,9,25,0,27,16,16,130,17,20,46,82,54,36,37,2,6,47,84,45,12,17,138,94,139,38,30,86,18,26,87,87
114,0,1,14,6,64,15,28,39,27,43,43,66,55,16,26,11,20,1,30,9,23,131,14,11,50,64,59,26,32,0,14,30,77,42,6,21,95,77,123,45,35,58,25,12,60,65
40,1,0,11,1,20,7,7,6,1,12,7,10,10,3,2,2,7,0,3,7,6,17,4,5,6,13,5,2,4,0,3,12,21,8,1,8,20,19,32,11,5,22,9,2,25,29
42,1,1,8,0,39,6,8,15,6,28,25,46,25,10,3,2,13,0,10,8,4,45,15,7,27,39,38,14,12,0,3,8,33,22,6,6,23,17,59,15,15,24,16,7,41,15
29,2,1,11,0,44,10,11,10,11,13,8,26,23,12,6,0,14,0,4,2,5,46,10,5,18,45,36,7,6,0,7,17,11,9,0,15,9,23,63,17,17,21,18,11,44,33
61,6,2,12,2,37,15,14,10,26,13,12,23,23,13,7,0,19,0,19,4,10,39,9,8,38,56,49,10,13,0,11,7,22,15,1,13,18,13,102,27,42,34,9,5,65,28
52,0,3,12,2,31,13,22,8,13,20,7,29,19,7,19,1,10,3,6,11,9,39,16,10,18,99,80,13,6,1,14,12,19,8,1,22,15,34,109,35,38,47,28,10,59,47
50,1,1,8,2,24,7,20,6,18,34,10,22,24,22,6,0,10,0,7,11,7,52,19,9,50,111,75,10,13,0,26,20,26,6,12,16,7,18,129,28,38,52,38,12,71,55
42,1,0,7,1,27,11,18,11,26,17,12,20,11,16,3,2,8,0,8,8,15,21,9,11,30,106,80,15,9,0,17,22,20,7,7,13,4,21,103,37,47,32,23,3,34,58
51,0,0,1,1,35,20,16,9,31,11,12,23,30,5,11,0,17,0,3,3,20,31,8,10,13,73,71,25,6,0,15,14,13,14,8,11,1,25,69,31,50,39,32,12,38,45
49,1,1,4,0,64,9,16,5,24,13,7,26,14,13,18,0,15,0,3,0,7,28,17,11,27,115,74,16,18,0,23,30,13,10,8,11,6,11,112,36,72,40,26,8,37,70
52,3,0,6,1,49,16,8,13,20,22,14,25,26,14,9,0,21,0,5,2,8,37,18,16,29,141,99,36,25,2,34,37,16,4,8,28,14,14,99,50,50,44,31,11,51,68
59,5,0,16,7,43,27,4,16,26,25,12,20,10,24,10,2,31,0,1,0,16,26,21,15,29,184,99,26,23,2,50,37,20,10,8,42,13,17,86,33,66,62,32,13,38,70
49,6,0,20,6,30,42,22,16,43,22,6,27,6,37,8,0,25,0,0,4,9,17,16,8,23,194,133,27,27,11,42,16,8,8,5,31,6,28,76,24,38,50,32,21,23,66
70,12,0,27,3,35,50,15,8,37,21,10,26,14,21,27,2,24,0,0,9,10,32,23,19,29,235,118,27,30,14,84,16,21,6,14,36,5,26,114,50,51,69,37,22,29,40
49,20,1,16,0,22,23,7,7,28,15,3,17,29,4,21,2,21,0,1,4,4,25,18,8,37,188,121,25,16,17,70,23,28,8,14,33,7,35,95,63,53,66,53,53,23,33
23,8,3,15,1,22,18,10,9,23,15,5,35,24,12,28,0,37,0,1,3,9,30,10,16,36,275,122,27,15,19,89,9,29,14,12,22,7,18,148,64,85,108,67,53,45,83
38,31,0,12,1,16,32,11,23,34,41,15,38,47,14,33,2,38,0,0,4,16,37,31,25,58,477,227,22,27,34,120,19,30,22,12,23,10,52,236,63,85,125,70,64,46,78
47,30,2,18,2,46,35,15,28,48,79,17,58,80,25,66,2,55,0,5,9,33,70,27,55,83,559,287,88,61,79,98,38,32,46,40,42,4,67,336,70,123,144,105,37,66,90
52,18,1,33,2,21,62,18,40,38,101,26,69,70,29,58,2,42,2,1,7,24,68,40,60,100,563,282,75,89,76,99,40,38,73,52,50,8,68,321,111,190,125,91,31,64,94
25,18,0,16,0,9,34,15,28,28,64,20,64,51,26,17,2,23,4,0,11,24,51,28,35,60,360,219,58,38,57,42,40,22,45,72,51,8,23,268,57,88,87,52,25,27,91
33,19,13,38,5,25,29,10,32,44,110,27,85,129,25,18,10,24,17,9,14,44,59,54,39,77,388,242,59,55,62,38,51,55,53,97,81,16,36,441,68,153,152,101,37,68,158
49,29,15,43,4,49,53,24,54,104,187,45,148,180,34,31,12,39,18,15,20,81,94,74,69,138,592,392,86,72,110,62,74,66,99,187,157,41,72,567,97,185,260,168,66,155,138
41,53,22,64,12,71,76,31,82,131,208,65,270,222,80,31,9,36,24,11,22,116,142,103,77,196,658,542,95,93,81,53,88,99,126,266,192,61,60,592,118,185,276,156,67,188,131
50,62,15,66,4,66,57,26,93,144,248,69,351,278,65,22,7,36,18,16,11,134,112,93,55,179,584,426,77,78,61,57,97,105,166,241,153,48,35,488,86,178,242,114,75,188,134
115,71,26,101,6,81,130,31,141,247,332,97,489,381,123,59,27,86,39,24,18,183,154,135,99,334,874,675,129,95,129,83,126,152,226,318,238,74,28,622,119,145,299,136,111,236,77
166,98,25,90,5,87,183,79,182,280,434,119,721,544,146,55,34,109,62,35,21,322,230,150,132,482,1097,885,213,139,117,53,191,230,330,370,268,82,47,812,142,171,296,149,185,368,82
206,119,56,201,3,113,360,117,361,449,785,251,1158,828,188,74,68,163,45,50,22,385,287,170,175,814,1137,855,225,159,135,71,248,292,418,370,399,124,73,865,123,161,369,202,203,441,61
260,146,83,300,4,163,387,140,494,518,1034,375,1533,1255,200,134,150,330,66,56,27,442,314,181,224,950,1398,888,263,197,129,125,291,344,490,236,312,127,63,851,124,165,393,235,306,537,54
325,160,117,431,17,175,530,285,592,689,2014,521,2720,1914,383,158,272,438,101,90,51,647,496,239,275,1079,1812,1037,534,243,138,110,277,366,490,192,298,124,68,934,125,165,399,271,320,665,42
404,200,175,592,28,250,696,499,858,839,3223,958,3936,2844,534,232,491,513,171,204,86,989,842,376,345,1300,2537,1387,556,300,194,148,425,344,486,143,279,159,73,1059,171,194,392,290,415,730,53
564,270,194,790,44,404,779,499,713,737,2942,990,3606,2699,763,249,558,323,210,330,103,969,885,262,359,745,2234,1177,464,212,98,133,330,320,379,108,121,158,96,885,143,137,276,225,521,433,67
987,435,355,1105,104,560,807,639,622,760,2660,1223,3678,2676,1156,322,500,303,205,686,137,832,1104,298,310,679,2252,1309,339,253,110,131,392,372,352,121,127,186,137,977,176,183,327,205,706,441,50
1171,537,484,1040,186,605,631,555,428,636,1997,1001,2885,2074,1237,299,389,177,196,929,152,559,911,262,245,460,1969,1177,240,208,80,150,348,369,240,120,170,180,103,898,172,187,203,159,588,279,49
1152,462,393,624,259,404,421,432,208,367,921,639,1453,1286,881,201,157,76,110,724,105,369,629,167,170,233,1072,640,75,158,49,77,194,202,139,145,150,142,104,661,116,149,144,134,424,176,29
1196,550,440,726,315,377,390,445,183,343,872,748,1232,1171,968,194,105,77,98,770,121,230,545,143,158,189,977,725,104,127,58,100,224,265,97,131,134,120,94,642,81,146,151,173,370,153,36
1163,564,469,643,329,386,296,410,191,327,871,732,1404,1273,918,204,74,51,72,786,194,294,593,157,134,132,912,686,80,164,43,67,244,278,134,215,191,173,113,595,116,123,172,290,285,166,22
960,477,373,717,313,382,299,341,158,292,804,798,1198,1113,743,181,56,49,41,737,194,228,656,200,123,99,769,594,55,156,30,46,190,304,181,165,177,176,123,586,120,97,187,249,212,128,15
969,307,369,787,289,338,295,327,192,311,735,762,1193,1214,710,178,46,33,59,587,246,204,756,155,105,77,624,615,32,129,17,42,177,371,224,140,196,157,147,562,127,103,187,321,173,128,22
827,263,343,734,202,339,264,316,111,304,611,857,1100,1000,696,139,44,22,47,470,190,177,637,122,90,58,510,528,28,122,24,38,125,319,218,125,151,179,110,445,84,80,121,300,106,100,10
515,167,136,445,86,127,126,208,94,116,376,502,594,590,268,44,19,16,29,183,95,125,387,79,55,18,318,217,21,69,4,29,86,182,109,83,83,141,91,231,47,50,97,213,37,47,7
390,144,122,374,70,136,101,172,84,104,379,463,618,623,213,44,22,9,13,167,96,111,358,102,48,19,276,226,12,66,5,28,81,169,146,55,65,123,79,289,37,53,105,215,38,43,10
375,119,108,284,55,102,89,118,79,60,288,314,393,439,190,32,14,14,16,138,66,80,272,62,30,14,163,153,8,37,3,31,51,162,138,36,50,132,80,191,55,37,89,180,40,47,13
352,121,64,167,30,69,67,64,32,36,162,183,215,274,108,23,15,5,18,112,22,54,210,48,13,8,100,93,8,15,3,23,24,83,111,18,38,83,34,109,26,19,51,76,17,24,8
255,96,54,114,56,49,54,58,26,24,140,171,180,181,94,11,10,5,10,88,22,21,167,30,23,4,56,53,2,13,1,32,20,69,80,9,23,75,36,77,13,8,38,52,21,18,8
